timestamp,Load_consumed (kWh),air_temp,holiday,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,January,February,March,April,May,June,July,August,September,October,November
2024-04-27 19:15:00,,27.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-27 19:30:00,,27.33333333333333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-27 19:45:00,,27.666666666666668,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-27 20:00:00,,27.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-27 20:15:00,,26.666666666666668,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-27 20:30:00,,26.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-27 20:45:00,,25.33333333333333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-27 21:00:00,,25.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-27 21:15:00,,25.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-27 21:30:00,,24.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-27 21:45:00,,24.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-27 22:00:00,,23.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-27 22:15:00,,22.666666666666668,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-27 22:30:00,,22.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-27 22:45:00,,21.33333333333333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-27 23:00:00,,21.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-27 23:15:00,,21.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-27 23:30:00,,20.666666666666668,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-27 23:45:00,,20.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 00:00:00,,20.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 00:15:00,,20.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 00:30:00,,19.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 00:45:00,,19.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 01:00:00,,18.33333333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 01:15:00,,17.666666666666668,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 01:30:00,,17.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 01:45:00,,16.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 02:00:00,,16.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 02:15:00,,16.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 02:30:00,,16.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 02:45:00,,16.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 03:00:00,,15.333333333333334,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 03:15:00,,15.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 03:30:00,,15.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 03:45:00,,15.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 04:00:00,,15.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 04:15:00,,15.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 04:30:00,,15.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 04:45:00,,15.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 05:00:00,,15.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 05:15:00,,15.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 05:30:00,,16.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 05:45:00,,16.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 06:00:00,,16.333333333333332,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 06:15:00,,17.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 06:30:00,,17.666666666666668,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 06:45:00,,18.33333333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 07:00:00,,19.666666666666668,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 07:15:00,,20.666666666666668,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 07:30:00,,22.33333333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 07:45:00,,23.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 08:00:00,,23.33333333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 08:15:00,,24.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 08:30:00,,24.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 08:45:00,,24.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 09:00:00,,24.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 09:15:00,,24.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 09:30:00,,24.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 09:45:00,,24.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 10:00:00,,25.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 10:15:00,,26.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 10:30:00,,27.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 10:45:00,,27.666666666666668,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 11:00:00,,28.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 11:15:00,,28.33333333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 11:30:00,,29.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 11:45:00,,29.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 12:00:00,,29.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 12:15:00,,29.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 12:30:00,,29.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 12:45:00,,29.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 13:00:00,,29.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 13:15:00,,29.33333333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 13:30:00,,30.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 13:45:00,,30.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-04-28 14:00:00,,30.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
